onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
642.901	0.11	GROUP	(.)	SIL				shared	manual	632.0				0.0	
643.011	6.746	P4	Oh, but I'm thinking that the topic is the bottom topic, and then the format is the online.	SPK		0.070191	4.02	P4	confident	0.0	110.0	110.0		4501.0	
647.472	0.4	P2	No.	SPK		0.046483	0.75	P2	confident	-2285.0	-2285.0	-2285.0		800.0	
647.472	0.4	P2	[OVL:smooth]	OVL	smooth			shared	manual	-400.0				800.0	
647.872	0.069	GROUP	(.)	SIL				shared	manual	0.0				69.0	
647.941	1.88	P4	The format is...	SPK				P4	manual	0.0	69.0	69.0		3632.0	
647.941	1.816	P4	[OVL:floor_fight]	OVL	floor_fight			shared	confident	-1880.0				3632.0	competitive
649.821	0.071	GROUP	(.)	SIL				shared	manual	64.0					
649.892	6.384	P2	Yeah, you are thinking, but I'm thinking the AI is the topic.	SPK		0.088604	1.04	P2	confident	0.0	71.0	71.0		8900.0	
651.66	3.67	P3	[LAUGHTER]	LAU				P3	manual	-4616.0				7238.0	
651.762	3.842	P4	[LAUGHTER]	LAU				P4	manual	-3568.0				7454.0	
655.582	1.0	P4	Ah, okay.	SPK		0.038299	7.9	P4	confident	-22.0	-694.0	-694.0		1410.0	
655.582	0.694	P4	[OVL:competitive]	OVL	competitive			shared	uncertain	-1000.0				1410.0	
656.582	8.214	GROUP	(8.2)	SIL				shared	manual	306.0					
664.796	0.979	P2	So we stucked.	SPK				P2	manual	0.0	8214.0	8214.0		0.0	
665.775	0.301	GROUP	(0.3)	SIL				shared	manual	0.0				0.0	
666.076	6.861	P3	No, how about we let you decide this time and then maybe the next decision goes to someone else.	SPK		0.064966	4.87	P3	confident	0.0	301.0	301.0			
672.937	1.682	GROUP	(1.7)	SIL				shared	manual	0.0					
674.619	7.182	P3	If we disagree, I'm fine with that.	SPK		0.025848	1.74	P3	confident	0.0	1682.0	8844.0			
681.801	0.5	GROUP	(0.5)	SIL				shared	manual	0.0					
682.301	1.5	P4	So who gets to choose the topic?	SPK		0.045054	6.1	P4	confident	0.0	500.0	500.0			
683.801	2.021	GROUP	(2.0)	SIL				shared	manual	0.0					
685.822	4.581	P4	So P2 chooses the topic, and then P1 chooses the format?	SPK		0.039676	7.48	P4	confident	0.0	2021.0	4021.0			
690.403	0.261	GROUP	(0.3)	SIL				shared	manual	0.0					
690.664	0.78	P4	Should we do it that way?	SPK		0.036264	7.42	P4	confident	0.0	261.0	8863.0			
691.444	1.448	GROUP	(1.4)	SIL				shared	manual	0.0					
692.892	0.28	P2	We can.	SPK		0.020792	4.94	P2	confident	0.0	1448.0	1448.0			
693.172	0.773	GROUP	(0.8)	SIL				shared	manual	0.0					
693.945	1.46	P4	Or what would you like to do?	SPK		0.035606	4.49	P4	confident	0.0	773.0	773.0		0.0	
695.405	0.493	GROUP	(0.5)	SIL				shared	manual	0.0				0.0	
695.898	0.949	P3	Fine with me.	SPK				P3	manual	0.0	493.0	493.0			
696.847	2.5	GROUP	(2.5)	SIL				shared	manual	0.0				240.0	
697.326	0.24	P1	Yeah.	BCK		0.011821	4.83	P1	confident	-2021.0				240.0	
699.347	0.301	P1	Okay.	SPK		0.005574	3.58	P1	confident	1781.0	2500.0	2500.0			
699.648	1.46	GROUP	(1.5)	SIL				shared	manual	0.0				0.0	
701.108	0.461	P1	Thank you.	SPK		0.007562	3.43	P1	confident	0.0	1460.0	4261.0		0.0	
701.569	1.118	GROUP	(1.1)	SIL				shared	manual	0.0					
702.687	1.782	P2	So, but should I do it?	SPK		0.059652	2.13	P2	confident	0.0	1118.0	1118.0			
704.469	0.34	GROUP	(0.3)	SIL				shared	manual	0.0				0.0	
704.809	1.441	P2	And you choose it?	SPK		0.058199	1.72	P2	confident	0.0	340.0	3240.0		2241.0	
704.922	0.161	P4	Yeah...	SPK		0.06388	1.63	P4	confident	-1328.0	-1328.0	-1328.0		322.0	
704.922	0.161	P4	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-161.0				322.0	
705.083	0.415	GROUP	(0.4)	SIL				shared	manual	0.0				415.0	
705.498	1.832	P1	Yeah, just one...	SPK				P1	manual	0.0	415.0	415.0		3144.0	
705.498	0.752	P1	[OVL:competitive]	OVL	competitive			shared	uncertain	-1832.0				1504.0	completion
706.51	2.882	P2	You just tell me what to select, right?	SPK		0.051105	2.64	P2	confident	260.0	-820.0	-820.0		2186.0	
706.51	0.82	P2	[OVL:competitive]	OVL	competitive			shared	uncertain	-2882.0				1640.0	completion
707.658	0.197	P1	Yeah.	BCK				P1	manual	328.0			1148.0	197.0	
708.069	0.349	P1	Yeah.	BCK				P1	manual	214.0			1559.0	349.0	
709.392	1.621	GROUP	(1.6)	SIL				shared	manual	974.0					
711.013	1.341	P2	So, what do you want?	SPK		0.036785	1.0	P2	confident	0.0	1621.0	3683.0			
712.354	1.239	GROUP	(1.2)	SIL				shared	manual	0.0				98.0	
713.495	1.281	P2	Yeah.	BCK		0.045135	2.75	P2	confident	-98.0				1281.0	
713.593	2.741	P1	So for the topic it's the first topic.	SPK				P1	manual	-1183.0	1239.0	1239.0		3139.0	
715.356	1.762	P2	And what do you want for the format?	SPK		0.034304	3.12	P2	confident	-978.0	-978.0	-978.0		1956.0	
715.356	0.978	P2	[OVL:competitive]	OVL	competitive			shared	uncertain	-1762.0				1956.0	
717.118	0.861	GROUP	(0.9)	SIL				shared	manual	784.0					
717.979	2.061	P1	The interactive workshop.	SPK		0.01199	2.79	P1	confident	0.0	861.0	861.0		0.0	
720.04	0.871	GROUP	(0.9)	SIL				shared	manual	0.0				0.0	
720.911	1.723	P2	Interactive informal workshop.	SPK				P2	manual	0.0	871.0	871.0		3.0	
722.631	0.44	P1	Yes.	SPK		0.011604	2.94	P1	confident	-3.0	-3.0	-3.0		3.0	
723.071	0.17	GROUP	(.)	SIL				shared	manual	0.0					
723.241	0.338	P2	Okay.	SPK				P2	manual	0.0	170.0	170.0			
723.579	0.733	GROUP	(0.7)	SIL				shared	manual	0.0					
724.312	1.481	P1	To engage people already.	SPK		0.008016	2.49	P1	confident	0.0	733.0	733.0			
725.793	1.65	GROUP	(1.6)	SIL				shared	manual	0.0					
727.443	0.861	P2	Response submitted.	SPK		0.01577	4.39	P2	confident	0.0	1650.0	1650.0			
728.304	71.357	GROUP	(71.4)	SIL				shared	manual	0.0					
799.661	1.201	P1	I like the trust one.	SPK		0.026394	2.83	P1	confident	0.0	71357.0	71357.0			
800.862	1.781	GROUP	(1.8)	SIL				shared	manual	0.0				1073.0	
801.57	2.128	P2	[LAUGHTER]	LAU				P2	manual	-1073.0				2128.0	
802.643	4.101	P1	Specifically when one of us spoke about the online training.	SPK		0.044502	1.43	P1	confident	-1055.0	1781.0	74339.0		1055.0	
806.744	6.444	GROUP	(6.4)	SIL				shared	manual	0.0				2301.0	
807.182	2.301	P1	[LAUGHTER]	LAU				P1	manual	-6006.0				2301.0	
813.188	0.86	P1	Oh, no, it's not.	SPK		0.010093	3.53	P1	confident	3705.0	6444.0	84884.0			
814.048	38.994	GROUP	(39.0)	SIL				shared	manual	0.0					
853.042	3.575	P2	It's good that I'm not working about negotiation.	SPK		0.016548	3.84	mic10	confident	0.0	38994.0	38994.0			
