onset	duration	speaker	text	type	subtype	energy	energy_ratio	mic	confidence	gap_prev_ms	trp_silence_ms	interruption_gap_ms	bclatency_ms	overlap_ms	context_label
800.261	0.22	P2	Mhm.	SPK		0.008881	0.82	P2	uncertain	-568.0	-568.0	-568.0		440.0	
800.261	0.22	P2	[OVL:backchannel_ovl]	OVL	backchannel_ovl			shared	manual	-220.0				440.0	
800.481	0.959	GROUP	(1.0)	SIL				shared	manual	0.0				348.0	
801.44	0.881	P1	Okay.	SPK		0.009074	1.02	P1	uncertain	0.0	959.0	959.0		2052.0	
801.493	2.109	P2	Yeah, I would go with online training too	SPK				P2	manual	-828.0	-828.0	-828.0		4614.0	
801.493	0.828	P2	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-2109.0				2052.0	
802.189	3.942	P1	But then I want it to be the stress and the workload.	SPK		0.015356	1.1	P1	confident	-132.0	-1413.0	-1413.0		3222.0	
802.189	0.132	P1	[OVL:simultaneous]	OVL	simultaneous			shared	manual	-3942.0				660.0	
802.189	1.413	P1	[OVL:simultaneous]	OVL	simultaneous			shared	confident	-132.0				3222.0	
806.135	3.94	P1	[LAUGHTER]	LAU				P1	manual	2533.0				6453.0	
806.151	0.681	P4	Okay, that's fine.	SPK		0.117854	1.9	P4	confident	-3924.0	20.0	20.0		1318.0	
806.195	2.549	P2	[LAUGHTER]	LAU				P2	manual	-637.0				5078.0	
806.852	1.341	P4	Yeah, but that's fine with me.	SPK		0.151386	1.94	P4	confident	-1892.0	20.0	721.0		2682.0	
808.193	0.72	GROUP	(0.7)	SIL				shared	manual	0.0				1271.0	
808.913	4.984	P4	I mean, one or two informants I'm totally fine with and four, I think it's fine topic-wise.	SPK		0.064394	8.16	P4	confident	0.0	720.0	2782.0		1162.0	
813.897	0.888	GROUP	(0.9)	SIL				shared	manual	0.0				0.0	
814.785	0.623	P1	Okay, good.	SPK		0.007395	3.71	P1	confident	0.0	888.0	888.0		0.0	
815.408	0.963	GROUP	(1.0)	SIL				shared	manual	0.0					
816.371	1.263	P1	You can plug it in, you did it before.	SPK		0.016517	5.25	P1	confident	0.0	963.0	2474.0		278.0	
817.356	0.44	P3	FIne.	BCK				P3	manual	-278.0			985.0	440.0	
817.634	1.007	GROUP	(1.0)	SIL				shared	manual	-162.0				162.0	
818.641	0.803	P4	Am I allowed to do that?	SPK		0.050309	9.08	P4	confident	0.0	1007.0	1007.0			
819.444	3.392	GROUP	(3.4)	SIL				shared	manual	0.0					
822.836	3.152	P4	So four how to manage stress and yes and two	SPK		0.073644	4.68	P4	confident	0.0	3392.0	5202.0			
